Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
75,6,5/31/2014,6447,687,1,0,0,0
76,6,5/31/2014,7857,879,1,0,0,0
77,6,5/31/2014,6775,616,1,0,0,0
78,6,5/31/2014,3355,443,1,0,0,0
79,6,5/31/2014,3955,406,1,0,0,0
80,6,5/31/2014,8081,621,1,0,0,0
81,6,5/31/2014,7857,660,1,0,0,0
82,6,5/31/2014,5573,528,1,0,0,0
83,6,5/31/2014,3052,256,1,0,0,0
84,6,5/31/2014,11239,1297,1,0,0,0
85,6,5/31/2014,5896,858,1,0,0,0
86,6,5/31/2014,4096,549,1,0,0,0
87,6,5/31/2014,3273,378,1,0,0,0
88,6,5/31/2014,2735,286,1,0,0,0
89,6,5/31/2014,4632,465,1,0,0,0
90,6,5/31/2014,8835,1220,1,0,0,0
91,6,5/31/2014,6280,669,1,0,0,0
92,6,5/31/2014,5296,522,1,0,0,0
93,6,5/31/2014,3168,384,1,0,0,0
94,6,5/31/2014,5421,544,1,0,0,0
95,6,5/31/2014,5743,603,1,0,0,0
96,6,5/31/2014,1914,212,1,0,0,0
97,6,5/31/2014,4175,490,1,0,0,0
98,6,5/31/2014,4611,459,1,0,0,0
99,6,5/31/2014,7069,584,1,0,0,0
100,6,5/31/2014,9305,745,1,0,0,0
1,5,5/30/2014,5407,628,1,0,0,0
2,5,5/30/2014,5694,743,1,0,0,1
3,5,5/30/2014,8510,965,1,0,0,0
4,5,5/30/2014,13149,1701,1,0,0,1
5,5,5/30/2014,5858,673,1,0,0,1
6,5,5/30/2014,6171,689,1,0,0,1
7,5,5/30/2014,12695,1424,1,0,0,1
8,5,5/30/2014,5717,662,1,0,0,1
9,5,5/30/2014,7724,705,1,0,0,0
10,5,5/30/2014,6624,642,1,0,0,1
11,5,5/30/2014,10152,1380,1,0,0,1
12,5,5/30/2014,8308,1047,1,0,0,1
13,5,5/30/2014,5823,449,1,0,0,0
14,5,5/30/2014,7000,773,1,0,0,0
15,5,5/30/2014,7332,755,1,0,0,1
16,5,5/30/2014,9489,925,1,0,0,0
17,5,5/30/2014,8027,1091,1,0,0,1
18,5,5/30/2014,9563,981,1,0,0,1
19,5,5/30/2014,10554,910,1,0,0,0
20,5,5/30/2014,8782,913,1,0,0,0
21,5,5/30/2014,6026,590,1,0,0,0
22,5,5/30/2014,6514,690,1,0,0,0
23,5,5/30/2014,6244,539,1,0,0,0
24,5,5/30/2014,12334,996,1,0,0,0
25,5,5/30/2014,14941,1892,1,0,0,0
26,5,5/30/2014,9775,835,1,0,0,1
27,5,5/30/2014,12334,1391,1,0,0,0
28,5,5/30/2014,6508,751,1,0,0,1
29,5,5/30/2014,9213,786,1,0,0,0
30,5,5/30/2014,6585,911,1,0,0,0
31,5,5/30/2014,6491,695,1,0,0,1
32,5,5/30/2014,4341,504,1,0,0,0
33,5,5/30/2014,10275,1003,1,0,0,0
34,5,5/30/2014,9793,1172,1,0,0,1
35,5,5/30/2014,11962,897,1,0,0,0
36,5,5/30/2014,12034,1202,1,0,0,0
37,5,5/30/2014,10653,1102,1,0,0,1
38,5,5/30/2014,6723,610,1,0,0,0
39,5,5/30/2014,6420,767,1,0,0,0
40,5,5/30/2014,6521,804,1,0,0,0
41,5,5/30/2014,6722,519,1,0,0,0
42,5,5/30/2014,12373,1435,1,0,0,0
43,5,5/30/2014,7394,672,1,0,0,0
44,5,5/30/2014,6524,742,1,0,0,1
45,5,5/30/2014,5996,494,1,0,0,0
46,5,5/30/2014,7146,817,1,0,0,0
47,5,5/30/2014,8384,1037,1,0,0,1
48,5,5/30/2014,3840,438,1,0,0,1
49,5,5/30/2014,9285,614,1,0,0,0
50,5,5/30/2014,5376,426,1,0,0,0
51,5,5/30/2014,8490,592,1,0,0,0
52,5,5/30/2014,7920,535,1,0,0,0
53,5,5/30/2014,6630,665,1,0,0,1
54,5,5/30/2014,12106,1045,1,0,0,1
55,5,5/30/2014,5399,651,1,0,0,1
56,5,5/30/2014,10162,699,1,0,0,0
57,5,5/30/2014,16120,1363,1,0,0,1
58,5,5/30/2014,7155,581,1,0,0,0
59,5,5/30/2014,6913,646,1,0,0,1
60,5,5/30/2014,10012,841,1,0,0,1
61,5,5/30/2014,5915,710,1,0,0,0
62,5,5/30/2014,7814,857,1,0,0,0
63,5,5/30/2014,8455,750,1,0,0,1
64,5,5/30/2014,12424,989,1,0,0,0
65,5,5/30/2014,8110,716,1,0,0,1
66,5,5/30/2014,7521,619,1,0,0,0
67,5,5/30/2014,9676,936,1,0,0,0
68,5,5/30/2014,11881,1597,1,0,0,1
69,5,5/30/2014,13030,1601,1,0,0,0
70,5,5/30/2014,8114,809,1,0,0,1
71,5,5/30/2014,12416,1051,1,0,0,0
72,5,5/30/2014,5750,605,1,0,0,0
73,5,5/30/2014,4464,520,1,0,0,1
74,5,5/30/2014,8242,1096,1,0,0,0
75,5,5/30/2014,7083,751,1,0,0,1
76,5,5/30/2014,12598,1232,1,0,0,0
77,5,5/30/2014,8703,787,1,0,0,0
78,5,5/30/2014,5215,634,1,0,0,1
79,5,5/30/2014,6028,616,1,0,0,0
80,5,5/30/2014,9108,686,1,0,0,0
81,5,5/30/2014,9075,665,1,0,0,0
82,5,5/30/2014,11773,1101,1,0,0,0
83,5,5/30/2014,3823,389,1,0,0,0
84,5,5/30/2014,16148,1718,1,0,0,0
85,5,5/30/2014,7055,1002,1,0,0,1
86,5,5/30/2014,5797,769,1,0,0,0
87,5,5/30/2014,6444,749,1,0,0,1
88,5,5/30/2014,7355,761,1,0,0,1
89,5,5/30/2014,7036,713,1,0,0,0
90,5,5/30/2014,12572,1493,1,0,0,0
91,5,5/30/2014,8921,899,1,0,0,0
92,5,5/30/2014,7555,717,1,0,0,0
93,5,5/30/2014,7552,793,1,0,0,0
94,5,5/30/2014,8882,791,1,0,0,0
95,5,5/30/2014,9295,1075,1,0,0,1
96,5,5/30/2014,6433,662,1,0,0,1
97,5,5/30/2014,9210,936,1,0,0,1
98,5,5/30/2014,6037,563,1,0,0,0
99,5,5/30/2014,7410,606,1,0,0,0
100,5,5/30/2014,10619,874,1,0,0,0
1,4,5/29/2014,0,0,0,0,a,0
2,4,5/29/2014,0,0,0,0,a,0
3,4,5/29/2014,0,0,0,0,a,0
4,4,5/29/2014,0,0,0,0,a,0
5,4,5/29/2014,0,0,0,0,a,0
6,4,5/29/2014,0,0,0,0,a,0
7,4,5/29/2014,0,0,0,0,a,0
8,4,5/29/2014,0,0,0,0,a,0
9,4,5/29/2014,0,0,0,0,a,0
10,4,5/29/2014,0,0,0,0,a,0
11,4,5/29/2014,0,0,0,0,a,0
12,4,5/29/2014,0,0,0,0,a,0
13,4,5/29/2014,0,0,0,0,a,0
14,4,5/29/2014,0,0,0,0,a,0
15,4,5/29/2014,0,0,0,0,a,0
16,4,5/29/2014,0,0,0,0,a,0
17,4,5/29/2014,0,0,0,0,a,0
18,4,5/29/2014,0,0,0,0,a,0
19,4,5/29/2014,0,0,0,0,a,0
20,4,5/29/2014,0,0,0,0,a,0
21,4,5/29/2014,0,0,0,0,a,0
22,4,5/29/2014,0,0,0,0,a,0
23,4,5/29/2014,0,0,0,0,a,0
24,4,5/29/2014,0,0,0,0,a,0
25,4,5/29/2014,0,0,0,0,a,0
26,4,5/29/2014,0,0,0,0,a,0
27,4,5/29/2014,0,0,0,0,a,0
28,4,5/29/2014,0,0,0,0,a,0
29,4,5/29/2014,0,0,0,0,a,0
30,4,5/29/2014,0,0,0,0,a,0
31,4,5/29/2014,0,0,0,0,a,0
32,4,5/29/2014,0,0,0,0,a,0
33,4,5/29/2014,0,0,0,0,a,0
34,4,5/29/2014,0,0,0,0,a,0
35,4,5/29/2014,0,0,0,0,a,0
36,4,5/29/2014,0,0,0,0,a,0
37,4,5/29/2014,0,0,0,0,a,0
38,4,5/29/2014,0,0,0,0,a,0
39,4,5/29/2014,0,0,0,0,a,0
40,4,5/29/2014,0,0,0,0,a,0
41,4,5/29/2014,0,0,0,0,a,0
42,4,5/29/2014,0,0,0,0,a,0
43,4,5/29/2014,0,0,0,0,a,0
44,4,5/29/2014,0,0,0,0,a,0
45,4,5/29/2014,0,0,0,0,a,0
46,4,5/29/2014,0,0,0,0,a,0
47,4,5/29/2014,0,0,0,0,a,0
48,4,5/29/2014,0,0,0,0,a,0
49,4,5/29/2014,0,0,0,0,a,0
50,4,5/29/2014,0,0,0,0,a,0
51,4,5/29/2014,0,0,0,0,a,0
52,4,5/29/2014,0,0,0,0,a,0
53,4,5/29/2014,0,0,0,0,a,0
54,4,5/29/2014,0,0,0,0,a,0
55,4,5/29/2014,0,0,0,0,a,0
56,4,5/29/2014,0,0,0,0,a,0
57,4,5/29/2014,0,0,0,0,a,0
58,4,5/29/2014,0,0,0,0,a,0
59,4,5/29/2014,0,0,0,0,a,0
60,4,5/29/2014,0,0,0,0,a,0
61,4,5/29/2014,0,0,0,0,a,0
62,4,5/29/2014,0,0,0,0,a,0
63,4,5/29/2014,0,0,0,0,a,0
64,4,5/29/2014,0,0,0,0,a,0
65,4,5/29/2014,0,0,0,0,a,0
66,4,5/29/2014,0,0,0,0,a,0
67,4,5/29/2014,0,0,0,0,a,0
68,4,5/29/2014,0,0,0,0,a,0
69,4,5/29/2014,0,0,0,0,a,0
70,4,5/29/2014,0,0,0,0,a,0
71,4,5/29/2014,0,0,0,0,a,0
72,4,5/29/2014,0,0,0,0,a,0
73,4,5/29/2014,0,0,0,0,a,0
74,4,5/29/2014,0,0,0,0,a,0
75,4,5/29/2014,0,0,0,0,a,0
76,4,5/29/2014,0,0,0,0,a,0
77,4,5/29/2014,0,0,0,0,a,0
78,4,5/29/2014,0,0,0,0,a,0
79,4,5/29/2014,0,0,0,0,a,0
80,4,5/29/2014,0,0,0,0,a,0
81,4,5/29/2014,0,0,0,0,a,0
82,4,5/29/2014,0,0,0,0,a,0
83,4,5/29/2014,0,0,0,0,a,0
84,4,5/29/2014,0,0,0,0,a,0
85,4,5/29/2014,14415,1918,1,0,a,0
86,4,5/29/2014,0,0,0,0,a,0
87,4,5/29/2014,0,0,0,0,a,0
88,4,5/29/2014,0,0,0,0,a,0
89,4,5/29/2014,0,0,0,0,a,0
90,4,5/29/2014,0,0,0,0,a,0
91,4,5/29/2014,0,0,0,0,a,0
92,4,5/29/2014,0,0,0,0,a,0
93,4,5/29/2014,0,0,0,0,a,0
94,4,5/29/2014,0,0,0,0,a,0
95,4,5/29/2014,0,0,0,0,a,0
96,4,5/29/2014,0,0,0,0,a,0
97,4,5/29/2014,0,0,0,0,a,0
98,4,5/29/2014,0,0,0,0,a,0
99,4,5/29/2014,0,0,0,0,a,0
100,4,5/29/2014,0,0,0,0,a,0
1,3,5/28/2014,4616,581,1,0,0,0
2,3,5/28/2014,5203,652,1,0,0,0
3,3,5/28/2014,4925,619,1,0,0,0
4,3,5/28/2014,11073,1509,1,0,0,0
5,3,5/28/2014,4613,571,1,0,0,0
6,3,5/28/2014,5015,616,1,0,0,0
7,3,5/28/2014,8845,917,1,0,0,0
8,3,5/28/2014,5137,651,1,0,0,0
9,3,5/28/2014,6645,561,1,0,0,0
10,3,5/28/2014,5230,587,1,0,0,0
11,3,5/28/2014,8386,1177,1,0,0,0
12,3,5/28/2014,6714,881,1,0,0,0
13,3,5/28/2014,4943,426,1,0,0,0
14,3,5/28/2014,5324,636,1,0,0,0
15,3,5/28/2014,8601,872,1,0,0,0
16,3,5/28/2014,8499,964,1,0,0,0
17,3,5/28/2014,4992,661,1,0,0,0
18,3,5/28/2014,6871,770,1,0,0,0
19,3,5/28/2014,7701,728,1,0,0,0
20,3,5/28/2014,8387,955,1,0,0,0
21,3,5/28/2014,5495,560,1,0,0,0
22,3,5/28/2014,4533,537,1,0,0,0
23,3,5/28/2014,5754,549,1,0,0,0
24,3,5/28/2014,8909,775,1,0,0,0
25,3,5/28/2014,11434,1603,1,0,0,0
26,3,5/28/2014,7117,610,1,0,0,0
27,3,5/28/2014,7281,869,1,0,0,0
28,3,5/28/2014,5558,567,1,0,0,0
29,3,5/28/2014,7814,743,1,0,0,0
30,3,5/28/2014,5117,778,1,0,0,0
31,3,5/28/2014,6165,662,1,0,0,0
32,3,5/28/2014,4172,533,1,0,0,0
33,3,5/28/2014,8713,887,1,0,0,0
34,3,5/28/2014,7522,954,1,0,0,0
35,3,5/28/2014,8973,757,1,0,0,0
36,3,5/28/2014,9453,1141,1,0,0,0
37,3,5/28/2014,8236,925,1,0,0,0
38,3,5/28/2014,5977,549,1,0,0,0
39,3,5/28/2014,4732,638,1,0,0,0
40,3,5/28/2014,5081,662,1,0,0,0
41,3,5/28/2014,5973,469,1,0,0,0
42,3,5/28/2014,9530,1052,1,0,0,0
43,3,5/28/2014,7855,736,1,0,0,0
44,3,5/28/2014,5216,630,1,0,0,0
45,3,5/28/2014,6044,491,1,0,0,0
46,3,5/28/2014,5286,681,1,0,0,0
47,3,5/28/2014,6839,973,1,0,0,0
48,3,5/28/2014,4597,521,1,0,0,0
49,3,5/28/2014,8674,658,1,0,0,0
50,3,5/28/2014,4061,366,1,0,0,0
51,3,5/28/2014,7731,619,1,0,0,0
52,3,5/28/2014,7106,483,1,0,0,0
53,3,5/28/2014,6127,620,1,0,0,0
54,3,5/28/2014,8835,816,1,0,0,0
55,3,5/28/2014,5160,639,1,0,0,0
56,3,5/28/2014,10033,656,1,0,0,0
57,3,5/28/2014,11764,1063,1,0,0,0
58,3,5/28/2014,6465,519,1,0,0,0
59,3,5/28/2014,5356,603,1,0,0,0
60,3,5/28/2014,9541,911,1,0,0,0
61,3,5/28/2014,4573,589,1,0,0,0
62,3,5/28/2014,7149,847,1,0,0,0
63,3,5/28/2014,7696,747,1,0,0,0
64,3,5/28/2014,11902,972,1,0,0,0
65,3,5/28/2014,6031,481,1,0,0,0
66,3,5/28/2014,6785,617,1,0,0,0
67,3,5/28/2014,8072,871,1,0,0,0
68,3,5/28/2014,7875,1197,1,0,0,0
69,3,5/28/2014,9313,1198,1,0,0,0
70,3,5/28/2014,6550,683,1,0,0,0
71,3,5/28/2014,9027,787,1,0,0,0
72,3,5/28/2014,3814,460,1,0,0,0
73,3,5/28/2014,4350,524,1,0,0,0
74,3,5/28/2014,6481,845,1,0,0,0
75,3,5/28/2014,6959,744,1,0,0,0
76,3,5/28/2014,8995,986,1,0,0,0
77,3,5/28/2014,7494,727,1,0,0,0
78,3,5/28/2014,4614,612,1,0,0,0
79,3,5/28/2014,6020,604,1,0,0,0
80,3,5/28/2014,8038,654,1,0,0,0
81,3,5/28/2014,7321,614,1,0,0,0
82,3,5/28/2014,9381,903,1,0,0,0
83,3,5/28/2014,3574,367,1,0,0,0
84,3,5/28/2014,12012,1333,1,0,0,0
85,3,5/28/2014,7429,1111,1,0,0,0
86,3,5/28/2014,4691,598,1,0,0,0
87,3,5/28/2014,6321,765,1,0,0,0
88,3,5/28/2014,6322,613,1,0,0,0
89,3,5/28/2014,6599,687,1,0,0,0
90,3,5/28/2014,7108,897,1,0,0,0
91,3,5/28/2014,7514,823,1,0,0,0
92,3,5/28/2014,6324,602,1,0,0,0
93,3,5/28/2014,5544,558,1,0,0,0
94,3,5/28/2014,7366,698,1,0,0,0
95,3,5/28/2014,6852,814,1,0,0,0
96,3,5/28/2014,4922,503,1,0,0,0
97,3,5/28/2014,6959,721,1,0,0,0
98,3,5/28/2014,5124,501,1,0,0,0
99,3,5/28/2014,5914,575,1,0,0,0
100,3,5/28/2014,9572,819,1,0,0,0
1,2,5/27/2014,3971,511,1,0,0,0
2,2,5/27/2014,4042,513,1,0,0,0
3,2,5/27/2014,4651,587,1,0,0,0
4,2,5/27/2014,7193,1074,1,0,0,0
5,2,5/27/2014,3849,475,1,0,0,0
6,2,5/27/2014,4179,497,1,0,0,0
7,2,5/27/2014,7925,979,1,0,0,0
8,2,5/27/2014,5174,635,1,0,0,0
9,2,5/27/2014,6037,543,1,0,0,0
10,2,5/27/2014,5303,563,1,0,0,0
11,2,5/27/2014,6818,1034,1,0,0,0
12,2,5/27/2014,5891,769,1,0,0,0
13,2,5/27/2014,3745,320,1,0,0,0
14,2,5/27/2014,4498,560,1,0,0,0
15,2,5/27/2014,5281,556,1,0,0,0
16,2,5/27/2014,6365,819,1,0,0,0
17,2,5/27/2014,4779,669,1,0,0,0
18,2,5/27/2014,5354,603,1,0,0,0
19,2,5/27/2014,5759,571,1,0,0,0
20,2,5/27/2014,6608,804,1,0,0,0
21,2,5/27/2014,4786,421,1,0,0,0
22,2,5/27/2014,4052,497,1,0,0,0
23,2,5/27/2014,3807,377,1,0,0,0
24,2,5/27/2014,6349,619,1,0,0,0
25,2,5/27/2014,9716,1357,1,0,0,0
26,2,5/27/2014,4907,435,1,0,0,0
27,2,5/27/2014,6469,841,1,0,0,0
28,2,5/27/2014,4864,536,1,0,0,0
29,2,5/27/2014,5736,526,1,0,0,0
30,2,5/27/2014,4033,622,1,0,0,0
31,2,5/27/2014,4699,524,1,0,0,0
32,2,5/27/2014,3161,411,1,0,0,0
33,2,5/27/2014,5956,641,1,0,0,0
34,2,5/27/2014,6662,887,1,0,0,0
35,2,5/27/2014,7677,619,1,0,0,0
36,2,5/27/2014,7547,1002,1,0,0,0
37,2,5/27/2014,5384,647,1,0,0,0
38,2,5/27/2014,3639,306,1,0,0,0
39,2,5/27/2014,3748,511,1,0,0,0
40,2,5/27/2014,3915,574,1,0,0,0
41,2,5/27/2014,5196,383,1,0,0,0
42,2,5/27/2014,8788,983,1,0,0,0
43,2,5/27/2014,5424,534,1,0,0,0
44,2,5/27/2014,4465,555,1,0,0,0
45,2,5/27/2014,4319,324,1,0,0,0
46,2,5/27/2014,3892,512,1,0,0,0
47,2,5/27/2014,5982,814,1,0,0,0
48,2,5/27/2014,4167,465,1,0,0,0
49,2,5/27/2014,6810,509,1,0,0,0
50,2,5/27/2014,3542,308,1,0,0,0
51,2,5/27/2014,5481,426,1,0,0,0
52,2,5/27/2014,4821,360,1,0,0,0
53,2,5/27/2014,4807,563,1,0,0,0
54,2,5/27/2014,6675,664,1,0,0,0
55,2,5/27/2014,3334,458,1,0,0,0
56,2,5/27/2014,7076,465,1,0,0,0
57,2,5/27/2014,9397,885,1,0,0,0
58,2,5/27/2014,5382,460,1,0,0,0
59,2,5/27/2014,3956,467,1,0,0,0
60,2,5/27/2014,6786,634,1,0,0,0
61,2,5/27/2014,3652,491,1,0,0,0
62,2,5/27/2014,5187,598,1,0,0,0
63,2,5/27/2014,5323,554,1,0,0,0
64,2,5/27/2014,8641,708,1,0,0,0
65,2,5/27/2014,4068,376,1,0,0,0
66,2,5/27/2014,5328,449,1,0,0,0
67,2,5/27/2014,7150,802,1,0,0,0
68,2,5/27/2014,6611,1094,1,0,0,0
69,2,5/27/2014,7819,1048,1,0,0,0
70,2,5/27/2014,5478,574,1,0,0,0
71,2,5/27/2014,7609,667,1,0,0,0
72,2,5/27/2014,3191,394,1,0,0,0
73,2,5/27/2014,3982,460,1,0,0,0
74,2,5/27/2014,3907,557,1,0,0,0
75,2,5/27/2014,4896,567,1,0,0,0
76,2,5/27/2014,7266,820,1,0,0,0
77,2,5/27/2014,5252,502,1,0,0,0
78,2,5/27/2014,3152,418,1,0,0,0
79,2,5/27/2014,5095,567,1,0,0,0
80,2,5/27/2014,5297,440,1,0,0,0
81,2,5/27/2014,5325,441,1,0,0,0
82,2,5/27/2014,8668,822,1,0,0,0
83,2,5/27/2014,2965,271,1,0,0,0
84,2,5/27/2014,10283,1237,1,0,0,0
85,2,5/27/2014,6057,911,1,0,0,0
86,2,5/27/2014,3141,424,1,0,0,0
87,2,5/27/2014,5509,734,1,0,0,0
88,2,5/27/2014,4464,505,1,0,0,0
89,2,5/27/2014,5758,572,1,0,0,0
90,2,5/27/2014,5449,739,1,0,0,0
91,2,5/27/2014,5765,635,1,0,0,0
92,2,5/27/2014,4364,433,1,0,0,0
93,2,5/27/2014,4652,516,1,0,0,0
94,2,5/27/2014,5208,542,1,0,0,0
95,2,5/27/2014,6492,775,1,0,0,0
96,2,5/27/2014,3888,480,1,0,0,0
97,2,5/27/2014,5714,620,1,0,0,0
98,2,5/27/2014,3898,362,1,0,0,0
99,2,5/27/2014,5097,449,1,0,0,0
100,2,5/27/2014,7048,598,1,0,0,0
1,1,5/26/2014,3912,494,1,0,0,0
2,1,5/26/2014,4173,547,1,0,0,0
3,1,5/26/2014,5458,702,1,0,0,0
4,1,5/26/2014,7949,1155,1,0,0,0
5,1,5/26/2014,3736,523,1,0,0,0
6,1,5/26/2014,5274,635,1,0,0,0
7,1,5/26/2014,7687,960,1,0,0,0
8,1,5/26/2014,4871,680,1,0,0,0
9,1,5/26/2014,5037,495,1,0,0,0
10,1,5/26/2014,6172,665,1,0,0,0
11,1,5/26/2014,7172,1166,1,0,0,0
12,1,5/26/2014,5991,844,1,0,0,0
13,1,5/26/2014,3438,324,1,0,0,0
14,1,5/26/2014,4505,575,1,0,0,0
15,1,5/26/2014,5229,581,1,0,0,0
16,1,5/26/2014,6724,843,1,0,0,0
17,1,5/26/2014,4708,716,1,0,0,0
18,1,5/26/2014,5340,684,1,0,0,0
19,1,5/26/2014,5649,578,1,0,0,0
20,1,5/26/2014,7336,887,1,0,0,0
21,1,5/26/2014,4450,411,1,0,0,0
22,1,5/26/2014,3547,442,1,0,0,0
23,1,5/26/2014,4494,434,1,0,0,0
24,1,5/26/2014,5966,614,1,0,0,0
25,1,5/26/2014,9780,1511,1,0,0,0
26,1,5/26/2014,5094,477,1,0,0,0
27,1,5/26/2014,7462,975,1,0,0,0
28,1,5/26/2014,5264,648,1,0,0,0
29,1,5/26/2014,5425,560,1,0,0,0
30,1,5/26/2014,3315,539,1,0,0,0
31,1,5/26/2014,4483,533,1,0,0,0
32,1,5/26/2014,3717,501,1,0,0,0
33,1,5/26/2014,7083,757,1,0,0,0
34,1,5/26/2014,7543,993,1,0,0,0
35,1,5/26/2014,8004,685,1,0,0,0
36,1,5/26/2014,9592,1065,1,0,0,0
37,1,5/26/2014,5498,606,1,0,0,0
38,1,5/26/2014,4062,403,1,0,0,0
39,1,5/26/2014,3698,525,1,0,0,0
40,1,5/26/2014,3303,519,1,0,0,0
41,1,5/26/2014,4620,362,1,0,0,0
42,1,5/26/2014,7639,924,1,0,0,0
43,1,5/26/2014,6108,610,1,0,0,0
44,1,5/26/2014,5146,657,1,0,0,0
45,1,5/26/2014,3948,340,1,0,0,0
46,1,5/26/2014,3614,533,1,0,0,0
47,1,5/26/2014,6457,903,1,0,0,0
48,1,5/26/2014,4272,478,1,0,0,0
49,1,5/26/2014,5777,462,1,0,0,0
50,1,5/26/2014,3281,283,1,0,0,0
51,1,5/26/2014,4946,407,1,0,0,0
52,1,5/26/2014,5020,355,1,0,0,0
53,1,5/26/2014,4325,519,1,0,0,0
54,1,5/26/2014,6032,575,1,0,0,0
55,1,5/26/2014,4988,653,1,0,0,0
56,1,5/26/2014,6140,481,1,0,0,0
57,1,5/26/2014,9164,973,1,0,0,0
58,1,5/26/2014,5909,464,1,0,0,0
59,1,5/26/2014,5275,598,1,0,0,0
60,1,5/26/2014,7244,694,1,0,0,0
61,1,5/26/2014,4788,570,1,0,0,0
62,1,5/26/2014,6388,763,1,0,0,0
63,1,5/26/2014,5510,600,1,0,0,0
64,1,5/26/2014,8483,689,1,0,0,0
65,1,5/26/2014,4236,442,1,0,0,0
66,1,5/26/2014,4918,445,1,0,0,0
67,1,5/26/2014,7041,777,1,0,0,0
68,1,5/26/2014,6541,1089,1,0,0,0
69,1,5/26/2014,7267,990,1,0,0,0
70,1,5/26/2014,5666,635,1,0,0,0
71,1,5/26/2014,6588,664,1,0,0,0
72,1,5/26/2014,3311,415,1,0,0,0
73,1,5/26/2014,4894,546,1,0,0,0
74,1,5/26/2014,5299,753,1,0,0,0
75,1,5/26/2014,4675,577,1,0,0,0
76,1,5/26/2014,7153,832,1,0,0,0
77,1,5/26/2014,6183,621,1,0,0,0
78,1,5/26/2014,3380,480,1,0,0,0
79,1,5/26/2014,4886,572,1,0,0,0
80,1,5/26/2014,6233,543,1,0,0,0
81,1,5/26/2014,6315,561,1,0,0,0
82,1,5/26/2014,8059,812,1,0,0,0
83,1,5/26/2014,3725,356,1,0,0,0
84,1,5/26/2014,9205,1160,1,0,0,0
85,1,5/26/2014,6475,950,1,0,0,0
86,1,5/26/2014,3289,495,1,0,0,0
87,1,5/26/2014,6330,861,1,0,0,0
88,1,5/26/2014,5379,609,1,0,0,0
89,1,5/26/2014,5712,619,1,0,0,0
90,1,5/26/2014,5974,823,1,0,0,0
91,1,5/26/2014,5350,610,1,0,0,0
92,1,5/26/2014,4089,411,1,0,0,0
93,1,5/26/2014,5427,585,1,0,0,0
94,1,5/26/2014,5341,592,1,0,0,0
95,1,5/26/2014,7845,908,1,0,0,0
96,1,5/26/2014,4340,517,1,0,0,0
97,1,5/26/2014,6420,709,1,0,0,0
98,1,5/26/2014,3754,413,1,0,0,0
99,1,5/26/2014,4497,460,1,0,0,0
100,1,5/26/2014,7320,658,1,0,0,0
1,7,5/25/2014,0,0,0,0,0,0
2,7,5/25/2014,0,0,0,0,0,0
3,7,5/25/2014,0,0,0,0,0,0
4,7,5/25/2014,0,0,0,0,0,0
5,7,5/25/2014,0,0,0,0,0,0
6,7,5/25/2014,0,0,0,0,0,0
7,7,5/25/2014,0,0,0,0,0,0
8,7,5/25/2014,0,0,0,0,0,0
9,7,5/25/2014,0,0,0,0,0,0
10,7,5/25/2014,0,0,0,0,0,0
11,7,5/25/2014,0,0,0,0,0,0
12,7,5/25/2014,0,0,0,0,0,0
13,7,5/25/2014,0,0,0,0,0,0
14,7,5/25/2014,0,0,0,0,0,0
15,7,5/25/2014,0,0,0,0,0,0
16,7,5/25/2014,0,0,0,0,0,0
17,7,5/25/2014,0,0,0,0,0,0
18,7,5/25/2014,0,0,0,0,0,0
19,7,5/25/2014,0,0,0,0,0,0
20,7,5/25/2014,0,0,0,0,0,0
21,7,5/25/2014,0,0,0,0,0,0
22,7,5/25/2014,0,0,0,0,0,0
23,7,5/25/2014,0,0,0,0,0,0
24,7,5/25/2014,0,0,0,0,0,0
25,7,5/25/2014,0,0,0,0,0,0
26,7,5/25/2014,0,0,0,0,0,0
27,7,5/25/2014,0,0,0,0,0,0
28,7,5/25/2014,0,0,0,0,0,0
29,7,5/25/2014,0,0,0,0,0,0
30,7,5/25/2014,0,0,0,0,0,0
31,7,5/25/2014,0,0,0,0,0,0
32,7,5/25/2014,0,0,0,0,0,0
33,7,5/25/2014,0,0,0,0,0,0
34,7,5/25/2014,0,0,0,0,0,0
35,7,5/25/2014,0,0,0,0,0,0
36,7,5/25/2014,0,0,0,0,0,0
37,7,5/25/2014,0,0,0,0,0,0
38,7,5/25/2014,0,0,0,0,0,0
39,7,5/25/2014,0,0,0,0,0,0
40,7,5/25/2014,0,0,0,0,0,0
41,7,5/25/2014,0,0,0,0,0,0
42,7,5/25/2014,0,0,0,0,0,0
43,7,5/25/2014,0,0,0,0,0,0
44,7,5/25/2014,0,0,0,0,0,0
45,7,5/25/2014,0,0,0,0,0,0
46,7,5/25/2014,0,0,0,0,0,0
47,7,5/25/2014,0,0,0,0,0,0
48,7,5/25/2014,0,0,0,0,0,0
49,7,5/25/2014,0,0,0,0,0,0
50,7,5/25/2014,0,0,0,0,0,0
51,7,5/25/2014,0,0,0,0,0,0
52,7,5/25/2014,0,0,0,0,0,0
53,7,5/25/2014,0,0,0,0,0,0
54,7,5/25/2014,0,0,0,0,0,0
55,7,5/25/2014,0,0,0,0,0,0
56,7,5/25/2014,0,0,0,0,0,0
57,7,5/25/2014,0,0,0,0,0,0
58,7,5/25/2014,0,0,0,0,0,0
59,7,5/25/2014,0,0,0,0,0,0
